cycle_timestamp,claim,source,source_category,indicator_category,market,time,confidence
2026-03-13T12:05:25Z,"Operation Epic Fury, an ongoing US air and naval campaign, shifted from initial decapitation strikes targeting approximately 200 targets to degrading Iran's missile and drone production capabilities.",CENTCOM,government_official,military_pressure,regime_fall,2026-03-12T12:00:00Z,high
2026-03-13T12:05:25Z,"Mojtaba Khamenei was appointed as Iran's new Supreme Leader following the death of his father, Ayatollah Ali Khamenei, by the Assembly of Experts.",NCRI,think_tank,succession_dynamics,regime_fall,2026-03-13T00:22:00Z,high
2026-03-13T12:05:25Z,"New Supreme Leader Mojtaba Khamenei vowed in his first statement to continue blocking the Strait of Hormuz, avenge martyrs, and attack US bases.",NCRI,think_tank,succession_dynamics,regime_fall,2026-03-13T00:22:00Z,high
2026-03-13T12:05:25Z,"Iranian President Masoud Pezeshkian outlined three non-negotiable red lines for peace: formal recognition of Iran's sovereign rights, financial reparations for damages, and international security guarantees against future attacks.",NCRI,think_tank,diplomatic_signals,regime_fall,2026-03-12T12:00:00Z,medium
2026-03-13T12:05:25Z,"NCRI opposition figures, including Maryam Rajavi, stated that the appointment of Mojtaba Khamenei as Supreme Leader represents a legitimacy-losing step reliant on repression.",NCRI,think_tank,internal_stability,regime_fall,2026-03-08T12:00:00Z,medium
2026-03-13T12:05:25Z,US intelligence assesses that the Iranian government remains structurally stable and is unlikely to collapse in the near term despite ongoing military strikes.,US Intelligence,government_official,internal_stability,regime_fall,2026-03-12T12:00:00Z,high
2026-03-13T12:05:25Z,"Iran struck two foreign oil tankers on March 12, disrupting global energy markets as part of Strait of Hormuz blockade operations.",Market Commentary,market_commentary,economic_collapse,regime_fall,2026-03-12T12:00:00Z,medium
2026-03-13T12:05:25Z,US President Trump stated that rising oil prices resulting from the Iran conflict are beneficial.,Market Commentary,market_commentary,economic_collapse,regime_fall,2026-03-12T12:00:00Z,medium
2026-03-13T12:05:25Z,"Thousands were killed in January 2026 protests in Iran, with the IRGC tightening control in the aftermath of US-Israeli military strikes.",NCRI,think_tank,internal_stability,regime_fall,2026-01-15T12:00:00Z,medium
2026-03-13T12:05:25Z,"US-Israeli strikes targeted IRGC, Basij, and internal security sites in Bushehr, Ahvaz, and Sarvestan on March 12, aimed at weakening repression capabilities.",NCRI,think_tank,military_pressure,regime_fall,2026-03-12T12:00:00Z,medium
2026-03-13T12:05:25Z,"NCRI stated that military bombings alone will not topple the Iranian regime without an internal uprising, as outlined in a Paris statement on March 11.",NCRI,think_tank,internal_stability,regime_fall,2026-03-11T12:00:00Z,medium
2026-03-13T12:05:25Z,"Approximately 2,000 Iranian deaths have been reported after 12 days of war, including Ayatollah Ali Khamenei.",NCRI,think_tank,military_pressure,regime_fall,2026-03-12T12:00:00Z,medium
2026-03-13T16:05:39Z,"The United States launched Operation Epic Fury on March 7, 2026, striking over 1,000 Iranian targets in the first 24 hours using more than 100 aircraft, Tomahawk missiles, and cyber operations.",Pentagon briefing,government_official,military_pressure,regime_fall,2026-03-07T00:00:00Z,high
2026-03-13T16:05:39Z,"As of March 9, 2026, Operation Epic Fury continued for approximately 57 hours, with two carrier strike groups (USS Gerald R. Ford and USS Abraham Lincoln) positioned in the region.",Pentagon briefing,government_official,military_pressure,regime_fall,2026-03-09T00:00:00Z,high
2026-03-13T16:05:39Z,Vermont Air National Guard's 158th Fighter Wing with F-35s was deployed from New England as part of ongoing operations against Iran.,News reports,wire_service,military_pressure,regime_fall,2026-03-07T00:00:00Z,medium
2026-03-13T16:05:39Z,Iran launched ballistic missiles that penetrated air defenses and struck a US tactical operations center and positions near US Fifth Fleet headquarters in Bahrain.,Pentagon briefing,government_official,military_pressure,regime_fall,2026-03-09T00:00:00Z,high
2026-03-13T16:05:39Z,"Three F-15E aircraft were lost in non-hostile incidents and four American deaths occurred during Operation Epic Fury, with one death resulting from an Iranian missile strike.",Pentagon briefing,government_official,military_pressure,regime_fall,2026-03-09T00:00:00Z,high
2026-03-13T16:05:39Z,"Mojtaba Khamenei was confirmed as Iran's new Supreme Leader following the death of his father, Ayatollah Ali Khamenei, who was killed in bombing approximately two weeks prior.",News reports,wire_service,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T16:05:39Z,"In his first public statement, Mojtaba Khamenei vowed to continue Iran's blockade of the Strait of Hormuz and threatened to attack US bases while pledging to 'avenge the blood of its martyrs.'",News reports,wire_service,diplomatic_signals,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T16:05:39Z,"Maryam Rajavi, President-elect of the National Council of Resistance of Iran (NCRI), characterized Mojtaba Khamenei's appointment as placing the leader's son on the throne to save a delegitimized regime.",News reports,wire_service,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,"Iranian President Masoud Pezeshkian outlined three non-negotiable conditions for ending the war: formal recognition of Iran's sovereign rights, unprecedented financial reparations, and binding international security guarantees.",News reports,wire_service,diplomatic_signals,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T16:05:39Z,"Approximately two weeks of bombing killed around 2,000 people in Iran and damaged much of Iran's military and security apparatus as of March 12, 2026.",News reports,wire_service,military_pressure,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,US and Israeli combined forces struck the Islamic Revolutionary Guards Corps (IRGC) Imam Sadegh Unit in Bushehr Province and military bases as part of the broader campaign.,News reports,wire_service,military_pressure,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,"Iran attacked and hit two foreign oil tankers as of March 12, 2026, as part of its response to military strikes.",News reports,wire_service,military_pressure,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,US intelligence assessments indicate Iran's government remains structurally intact and is not expected to collapse in the near future despite mounting geopolitical pressure.,US intelligence,government_official,internal_stability,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T16:05:39Z,"Mohammad Mohaddesin, head of foreign policy at the NCRI, stated that bombings cannot overthrow the regime and that only a popular uprising backed by internal resistance could do so.",News reports,wire_service,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,Thousands of Iranians were reportedly killed during nationwide protests in January 2026 preceding Mojtaba Khamenei's selection as Supreme Leader.,News reports,wire_service,internal_stability,regime_fall,2026-01-01T00:00:00Z,medium
2026-03-13T16:05:39Z,The Islamic Revolutionary Guard Corps has tightened its grip on power and threatened to crush any unrest in response to ongoing military conflict.,News reports,wire_service,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,"Air defenses integrated with partners in Qatar, UAE, Kuwait, Jordan, and Saudi Arabia have intercepted hundreds of Iranian ballistic missiles and drones.",Pentagon briefing,government_official,military_pressure,regime_fall,2026-03-09T00:00:00Z,high
2026-03-13T16:05:39Z,Iranian President Pezeshkian has been in active diplomatic consultations with Russian President Vladimir Putin regarding the Iran-US conflict.,News reports,wire_service,diplomatic_signals,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,President Trump has remained defiant regarding rising oil prices resulting from Iran's Strait of Hormuz blockade.,News reports,us_prestige,economic_collapse,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T16:05:39Z,"The conflict between the US and Iran has created global disruptions to energy markets and transport, spreading conflict across the Middle East.",News reports,wire_service,economic_collapse,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T20:05:22Z,"Operation Epic Fury was launched on February 29, 2026, with more than 1,000 targets struck in the first 24 hours.",US Military Operations Report,government_official,military_pressure,regime_fall,2026-02-29T00:00:00Z,high
2026-03-13T20:05:22Z,"Two carrier strike groups (USS Gerald R. Ford and USS Abraham Lincoln) were operating in the region as of early March 2026, with a third carrier (USS George H.W. Bush) preparing deployment.",US Military Operations Report,government_official,military_pressure,regime_fall,2026-03-07T00:00:00Z,high
2026-03-13T20:05:22Z,Four Americans were confirmed killed when an Iranian missile penetrated US air defenses and hit a fortified tactical operations center.,US Military Operations Report,government_official,military_pressure,regime_fall,2026-03-07T00:00:00Z,high
2026-03-13T20:05:22Z,"Qatar, the United Arab Emirates, Kuwait, Jordan, and Saudi Arabia were operating air defense systems alongside US systems to intercept Iranian missiles and drones.",US Military Operations Report,government_official,military_pressure,regime_fall,2026-03-07T00:00:00Z,high
2026-03-13T20:05:22Z,"Mojtaba Khamenei was appointed as Supreme Leader by the Assembly of Experts around March 12-13, 2026.",Iranian Political Analysis,government_official,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T20:05:22Z,Israeli strikes on March 3 targeted the Assembly of Experts with the stated goal of disrupting the succession process.,Iranian Political Analysis,osint,military_pressure,regime_fall,2026-03-03T00:00:00Z,medium
2026-03-13T20:05:22Z,"US President Trump rejected Mojtaba Khamenei as successor on March 5, 2026.",US Government Statement,government_official,diplomatic_signals,regime_fall,2026-03-05T00:00:00Z,high
2026-03-13T20:05:22Z,"Iranian President Masoud Pezeshkian outlined three non-negotiable 'red lines' for peace: formal recognition of Iran's sovereign rights, financial reparations for damages, and international security guarantees against future attacks.",Iranian Political Analysis,government_official,diplomatic_signals,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T20:05:22Z,"Mojtaba Khamenei vowed in his first statement as Supreme Leader to continue blocking the Strait of Hormuz, threaten US bases, and avenge 'martyrs'.",Iranian State Media,government_official,diplomatic_signals,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T20:05:22Z,"The NCRI and Maryam Rajavi criticized the appointment of Mojtaba Khamenei as Supreme Leader on March 8, 2026, calling it a dynastic shift revealing clerical crisis.",Opposition Groups Statement,social_media,internal_stability,regime_fall,2026-03-08T00:00:00Z,medium
2026-03-13T20:05:22Z,US intelligence assessed that the Iranian government is structurally intact and not at risk of near-term collapse despite ongoing military operations.,US Intelligence Assessment,government_official,internal_stability,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T20:05:22Z,The Islamic Revolutionary Guard Corps (IRGC) has tightened control following bombings and threatened to crush unrest.,Iranian Political Analysis,osint,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-13T20:05:22Z,"Iran's Strait of Hormuz blockade has disrupted global energy markets and transport as of March 12, 2026.",US Political Statement,government_official,economic_collapse,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T20:05:22Z,US President Trump stated on March 12-13 that rising oil prices benefit the US.,US Political Statement,government_official,economic_collapse,regime_fall,2026-03-12T00:00:00Z,high
2026-03-13T20:05:22Z,"Dissidents argue that only internal uprisings, not bombings, can topple the Iranian regime, according to NCRI statement on March 11.",Opposition Groups Statement,social_media,internal_stability,regime_fall,2026-03-11T00:00:00Z,medium
2026-03-13T20:05:22Z,"US-Israeli strikes continue targeting internal security sites in Iran as of March 12, 2026.",Institute for the Study of War,think_tank,military_pressure,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T00:05:24Z,"Between March 13-14, 2026, the US announced deployments of 2,200 to 5,000 Marines and sailors to the Middle East, including elements of the 31st Marine Expeditionary Unit aboard amphibious ships and warships.","Sky News, WPLG, multiple US military announcements",wire_service,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T00:05:24Z,"The Vermont Air National Guard's 158th Fighter Wing deployed F-35 stealth fighters for air operations as of March 13, 2026.",US military announcement,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T00:05:24Z,"US and Israeli military strikes against Iran continued into the fourth day of conflict as of March 13, 2026, with US Defense Secretary Pete Hegseth stating the US is delivering 'critical blows' without targeting civilians.",US Department of Defense statement,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T00:05:24Z,"Iran attacked Persian Gulf shipping and energy infrastructure during ongoing military conflict as of March 13, 2026.",US military reports,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T00:05:24Z,"The US offered a $10 million bounty for information on Iran's Supreme Leader and other Iranian leaders as of March 13, 2026.",US government announcement,government_official,diplomatic_signals,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T00:05:24Z,"Mojtaba Khamenei issued his first statement as new Supreme Leader of Iran on March 12, 2026, according to the Institute for the Study of War.",Institute for the Study of War,think_tank,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T00:05:24Z,"The NCRI reported that Mojtaba Khamenei was appointed as Supreme Leader following Ali Khamenei's death in airstrikes, representing a dynastic shift in Iranian leadership.",National Council of Resistance of Iran (NCRI),think_tank,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T00:05:24Z,"US intelligence assessed the Iranian government as structurally intact and stable as of early March 2026, according to Reuters reporting.",Reuters citing US intelligence,wire_service,internal_stability,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T00:05:24Z,"The IRGC tightened control and threatened to crush dissent amid the ongoing military conflict as of March 11-12, 2026.",NCRI,think_tank,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T00:05:24Z,"The NCRI stated that military bombings would not topple the Iranian regime without an internal uprising as of March 11-12, 2026.",National Council of Resistance of Iran,think_tank,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T00:05:24Z,"The UN condemned Iran as military strikes spread across the Persian Gulf, shipping lanes, and Iranian cities as of March 12, 2026.",United Nations,government_official,international_response,regime_fall,2026-03-12T21:00:00Z,high
2026-03-14T00:05:24Z,China's Foreign Minister Wang Yi urged the US and Israel to cease military operations against Iran in early March 2026.,Chinese government statement,government_official,diplomatic_signals,regime_fall,2026-03-05T00:00:00Z,medium
2026-03-14T00:05:24Z,"Pakistan's President Asif Ali Zardari condemned attacks on Iran and called for restraint in a televised address around March 1-2, 2026.",Pakistani government statement,government_official,diplomatic_signals,regime_fall,2026-03-01T00:00:00Z,medium
2026-03-14T00:05:24Z,EU President Ursula von der Leyen backed a 'credible transition' in Iran in early March 2026.,Ursula von der Leyen statement via X,government_official,diplomatic_signals,regime_fall,2026-03-05T00:00:00Z,medium
2026-03-14T00:05:24Z,"The Iranian regime had suppressed nationwide protests in January 2026, with reports of thousands killed and ongoing security measures including internet shutdowns.",NCRI,think_tank,internal_stability,regime_fall,2026-01-15T00:00:00Z,medium
2026-03-14T00:05:24Z,"A prior US naval armada consisting of 2 carriers and 16 surface warships capable of Tomahawk and air strikes was positioned in the region as of February 24, 2026.",US military assessment,government_official,military_pressure,regime_fall,2026-02-24T00:00:00Z,high
2026-03-14T04:05:20Z,"Approximately 2,500 U.S. Marines are being deployed to the Middle East along with a Navy amphibious warship as of March 13, 2026.",Pentagon,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"The Pentagon has struck more than 15,000 targets in Iran over nearly two weeks of relentless bombing as of March 13, 2026.",Pentagon,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"U.S. military death toll has risen to 13 personnel, with six service members confirmed deceased when their aircraft was lost in western Iraq as of March 13, 2026.",Pentagon,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"Iran targeted a U.S. Air base in southern Turkey with a ballistic missile in the early hours of Friday, March 13, 2026, though the missile was intercepted by NATO defenses.",NATO,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"Iran's government reports that more than 2,000 people have been killed since the start of the war, including more than 170 in a missile strike on an elementary school as of March 13, 2026.",Iranian government,government_official,internal_stability,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T04:05:20Z,"Large crowds gathered in Tehran for Al-Quds Day on March 13, 2026, where demonstrators chanted anti-American and anti-Israeli slogans while setting fire to flags.",Wire service,wire_service,internal_stability,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"Iran continues attacking Persian Gulf shipping and energy infrastructure, with Iranian threats choking global oil shipments as of March 13, 2026.",Pentagon,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"Defense Secretary Pete Hegseth stated the U.S. does not target civilians, though the Pentagon is investigating allegations regarding the school strike as of March 13, 2026.",Pentagon,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T04:05:20Z,"Mojtaba Khamenei issued his first statement as Supreme Leader on March 12, 2026, following his selection by the Assembly of Experts on March 8 after his father Ali Khamenei's assassination on February 28.",Wire service,wire_service,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T04:05:20Z,"Mojtaba Khamenei reaffirmed Iran's war commitments in his first statement, including disrupting the Strait of Hormuz, attacking regional U.S.-host countries, and supporting the Axis of Resistance on March 12, 2026.",Wire service,wire_service,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T04:05:20Z,"An elite NOPO counterterrorism unit was deployed to protect Mojtaba Khamenei following his father's assassination on February 28, 2026.",Wire service,wire_service,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T04:05:20Z,"US-Israeli strikes targeted Iranian IRGC and military sites in ten provinces since March 12 morning ET, including IRGC Ground Forces in Khuzestan as of March 13, 2026.",Wire service,wire_service,military_pressure,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T04:05:20Z,"Anti-regime reports cited fractures between Artesh and IRGC due to supply shortages, with IRGC refusing aid to wounded Artesh troops as of March 12, 2026.",OSINT,osint,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T04:05:20Z,"Failed reserve mobilizations were reported between Artesh and IRGC as of March 12, 2026.",OSINT,osint,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T04:05:20Z,"Iran escalated shipping and infrastructure strikes, including attacks on two foreign oil tankers as of March 12, 2026.",Wire service,wire_service,military_pressure,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T04:05:20Z,"Ali Khamenei was assassinated on February 28, 2026, leading to a leadership succession.",Wire service,wire_service,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-03-14T04:05:20Z,"The Assembly of Experts selected Mojtaba Khamenei as the new Supreme Leader on March 8, 2026.",Wire service,wire_service,succession_dynamics,regime_fall,2026-03-08T00:00:00Z,high
2026-03-14T08:05:26Z,"The US announced deployment of approximately 2,500 Marines and a Navy amphibious assault ship to the Middle East on March 13-14, 2026.",US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T08:05:26Z,"US Defense Secretary Pete Hegseth stated that over 15,000 targets have been struck in Iran during bombing campaigns that began February 28, 2026.",US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T08:05:26Z,13 US military personnel have been killed during operations related to strikes on Iran.,US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T08:05:26Z,"President Trump confirmed US bombing of military sites on Kharg Island, a key Iranian oil export hub, on March 13, 2026.",US Government,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T08:05:26Z,The Vermont Air National Guard's 158th Fighter Wing (F-35 units) is heading to the Middle East for operations in Iran.,US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T08:05:26Z,President Trump stated that US strikes have decimated most of Iran's missiles and drones.,US Government,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T08:05:26Z,"Joint US-Israeli bombing operations continue against Iran's regime and infrastructure, including hits on oil-related military sites.",US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T08:05:26Z,Iran persists in attacking Persian Gulf shipping and energy infrastructure despite US and Israeli strikes.,US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T08:05:26Z,"Supreme Leader Ali Khamenei died prior to March 1, 2026.",Iranian Government,government_official,succession_dynamics,regime_fall,2026-03-01T00:00:00Z,high
2026-03-14T08:05:26Z,"On March 1, 2026, top Iranian security official Ali Larijani announced an Interim Leadership Council and warned secessionist groups.",Iranian Government,government_official,succession_dynamics,regime_fall,2026-03-01T00:00:00Z,high
2026-03-14T08:05:26Z,"Iran named Mojtaba Khamenei (Ali Khamenei's son) as the new Supreme Leader by March 9, 2026.",Iranian Government,government_official,succession_dynamics,regime_fall,2026-03-09T00:00:00Z,high
2026-03-14T08:05:26Z,"Mojtaba Khamenei issued his first statement as Supreme Leader on March 12, 2026.",Iranian Government,government_official,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T08:05:26Z,"A leadership rift emerged as Iranian President Pezeshkian apologized for Iranian strikes on Gulf states and ordered a halt, but Revolutionary Guards persisted.",Iranian Government,government_official,internal_stability,regime_fall,2026-03-12T00:00:00Z,medium
2026-03-14T08:05:26Z,"US-Israeli strikes targeted Iranian internal security infrastructure on March 13, 2026, degrading regime capabilities.",Institute for the Study of War,think_tank,military_pressure,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T08:05:26Z,"China supported Iran on March 1-2, 2026, urging the US and Israel to cease operations.",News reports,wire_service,diplomatic_signals,regime_fall,2026-03-01T00:00:00Z,medium
2026-03-14T08:05:26Z,"Pakistan's president condemned attacks on Iran and urged restraint around March 1, 2026.",News reports,wire_service,diplomatic_signals,regime_fall,2026-03-01T00:00:00Z,medium
2026-03-14T08:05:26Z,"US-Israeli strikes hit Iranian fuel depots, refineries, and desalination plants by March 9, 2026.",News reports,wire_service,economic_collapse,regime_fall,2026-03-09T00:00:00Z,medium
2026-03-14T08:05:26Z,"EU Commission President von der Leyen called for a credible transition in Iran, signaling regime change support.",EU Government,government_official,diplomatic_signals,regime_fall,2026-03-01T00:00:00Z,medium
2026-03-14T08:05:26Z,"French President Macron convened a security council regarding the Iran situation around March 1, 2026.",French Government,government_official,diplomatic_signals,regime_fall,2026-03-01T00:00:00Z,medium
2026-03-14T08:05:26Z,Italian Prime Minister Meloni opposed Iranian missile strikes in March 2026.,Italian Government,government_official,diplomatic_signals,regime_fall,2026-03-01T00:00:00Z,medium
2026-03-14T08:05:26Z,"The US deployed the largest Middle East military buildup since 2003, triggered by Iran's nuclear program, protests, and pre-war tensions.",News reports,wire_service,military_pressure,regime_fall,2026-02-28T00:00:00Z,medium
2026-03-14T08:05:26Z,"IRGC Aerospace Force conducted drills on February 26, 2026, simulating strikes on UAE's Al Dhafra base.",News reports,wire_service,military_pressure,regime_fall,2026-02-26T00:00:00Z,medium
2026-03-14T08:05:26Z,"Satellite imagery showed accelerated missile site repairs over Iranian nuclear facilities as of February 26, 2026.",OSINT sources,osint,military_pressure,regime_fall,2026-02-26T00:00:00Z,medium
2026-03-14T08:05:26Z,A 2025-2026 Iranian regime crackdown killed thousands of protesters prior to the current war.,News reports,wire_service,internal_stability,regime_fall,2026-02-28T00:00:00Z,medium
2026-03-14T12:05:23Z,"The United States deployed 2,500 additional Marines and an amphibious assault ship to the Middle East on March 13-14, 2026.",US Defense Department announcement,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,"The 31st Marine Expeditionary Unit was deployed as part of US operations, described as the first real movement towards boots on the ground in Iran.",US Military source,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,"Over 15,000 targets have been struck in Iran over the course of nearly two weeks of bombing operations, according to Defense Secretary Pete Hegseth.",Defense Secretary Pete Hegseth,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,"President Trump announced fresh US attacks on Karg Island on March 14, 2026, describing it as a vital oil hub and main export terminal for Iran.",President Trump statement,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,"13 U.S. military personnel have been killed in the war as of March 13, 2026.",US Defense Department,government_official,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T12:05:23Z,Members of the Vermont Air National Guard's 158th Fighter Wing have been deployed as part of ongoing operations.,US Military announcement,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,"President Trump stated the US has 'knocked out most of their missiles' and 'knocked out many of their drones,' characterizing the campaign as hitting Iran 'harder than anybody's been hit since World War II.'",President Trump statement,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,"Mojtaba Khamenei issued his first statement as Supreme Leader on March 12, 2026, following his appointment by the Assembly of Experts on March 8, 2026.",Iranian government sources,government_official,succession_dynamics,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T12:05:23Z,"Ayatollah Ali Khamenei was assassinated in a U.S.-Israel strike on February 28, 2026.",Iranian government sources,government_official,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-03-14T12:05:23Z,An elite counterterrorism unit known as NOPO (Iran's black-clad Counterterrorism Special Force) has been deployed to protect the newly appointed Supreme Leader Mojtaba Khamenei.,Iranian security sources,government_official,internal_stability,regime_fall,2026-03-12T00:00:00Z,high
2026-03-14T12:05:23Z,Iran struck two foreign oil tankers and targeted critical civilian infrastructure including desalination plants in Iran and Bahrain.,Regional security reports,regional_specialist,military_pressure,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T12:05:23Z,"An Iranian ballistic missile destroyed an office near Erbil in Iraq's Kurdish region, killing one and injuring several others.",Iraqi Kurdish regional sources,regional_specialist,military_pressure,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T12:05:23Z,"Iran continues to limit U.S.-Iranian discussions to nuclear issues only, signaling unwillingness to negotiate on ballistic missile programs or support for its proxy network.",Iranian government officials,government_official,diplomatic_signals,regime_fall,2026-03-13T00:00:00Z,medium
2026-03-14T12:05:23Z,Supreme Leader Representative Ali Shamkhani confirmed Iran will 'definitely continue' supporting the 'Axis of Resistance' alliance.,Iranian government statement,government_official,diplomatic_signals,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T12:05:23Z,"President Trump stated 'Potentially yes' when asked about whether National Guard reservists could be called up, noting it 'could be National Guard units. It could be regular Army units in the area,' regarding ground operations in Iran.",President Trump statement,government_official,military_pressure,regime_fall,2026-03-14T00:00:00Z,high
2026-03-14T12:05:23Z,Oil prices have surged due to the ongoing conflict between the United States and Iran.,Market reports,market_commentary,economic_collapse,regime_fall,2026-03-14T00:00:00Z,medium
2026-03-14T16:05:24Z,"The US deployed approximately 2,500 Marines from the 31st Marine Expeditionary Unit aboard the USS Tripoli to the Middle East on March 14, 2026.",US military reports,government_official,military_pressure,regime_fall,2026-03-14T16:00:00Z,high
2026-03-14T16:05:24Z,"US and Israeli strikes on Iran continued for nearly two weeks starting February 28, 2026, targeting over 15,000 military targets.",US military reports,government_official,military_pressure,regime_fall,2026-03-14T16:00:00Z,high
2026-03-14T16:05:24Z,"President Trump announced US strikes on Iran's Kharg Island, a key oil export hub, on March 13, 2026, via social media.",Trump social media,social_media,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T16:05:24Z,"A missile struck a helipad in the US Embassy compound in Baghdad, with video showing smoke but no immediate casualties reported.",US military reports,government_official,military_pressure,regime_fall,2026-03-14T16:00:00Z,high
2026-03-14T16:05:24Z,"A drone strike in northern Iraq on March 13, 2026, killed a French soldier.",Wire service reports,wire_service,military_pressure,regime_fall,2026-03-13T00:00:00Z,high
2026-03-14T16:05:24Z,"Iran persists in attacking Persian Gulf shipping and energy infrastructure, with threats targeting the Strait of Hormuz.",US military reports,government_official,military_pressure,regime_fall,2026-03-14T16:00:00Z,high
2026-03-14T16:05:24Z,"Iranian President Masoud Pezeshkian discussed de-escalation with Egypt's Abdel-Fattah el-Sissi on March 13, 2026, emphasizing relations with Arab states.",Iranian government statements,government_official,diplomatic_signals,regime_fall,2026-03-13T00:00:00Z,medium
